,county_name,state_id,Electricity
885,El Paso,CO,"{'Intermountain Rural Elec Assn', 'Public Service Co of Colorado', 'City of Colorado Springs - (CO)', 'WAPA-- Western Area Power Administration', 'City of Fountain', 'Southeast Colorado Power Assn', 'Black Hills/Colorado Elec.Util', 'Mountain View Elec Assn, Inc'}"
886,El Paso,TX,"{'El Paso Electric Co', 'Rio Grande Electric Coop, Inc'}"
887,Elbert,CO,"{'Intermountain Rural Elec Assn', 'Public Service Co of Colorado', 'Mountain View Elec Assn, Inc'}"
888,Elbert,GA,"{'City of Elberton', 'Hart Electric Member Corp', 'Georgia Power Co'}"
889,Elk,KS,"{'Caney Valley El Coop Assn, Inc', 'Kansas Gas & Electric Co', 'Radiant Electric Coop, Inc', 'Westar Energy Inc'}"
890,Elk,PA,"{'West Penn Power Company', 'Pennsylvania Electric Co', 'United Electric Coop, Inc - (PA)'}"
891,Elkhart,IN,"{'Lagrange County Rural E M C', 'Noble County R E M C', 'Northern Indiana Pub Serv Co', 'Midwest Energy Cooperative', 'Indiana Michigan Power Co', 'Marshall County Rural E M C'}"
892,Elko,NV,"{'Sierra Pacific Power Co', 'Mt Wheeler Power, Inc', 'Raft Rural Elec Coop Inc', 'Wells Rural Electric Co'}"
893,Elliott,KY,"{'Licking Valley Rural E C C', 'Grayson Rural Electric Coop Corp', 'Kentucky Power Co', 'East Kentucky Power Coop, Inc'}"
894,Ellis,KS,"{'Western Coop Electric Assn Inc', 'Midwest Energy Inc'}"
895,Ellis,OK,"{'Northwestern Electric Coop Inc - (OK)', 'Oklahoma Gas & Electric Co'}"
896,Ellis,TX,"{'United Electric Coop Service Inc - (TX)', 'Oncor Electric Delivery Company LLC', 'HILCO Electric Cooperative, Inc.', 'Navarro County Elec Coop, Inc'}"
897,Ellsworth,KS,"{'Westar Energy Inc', 'City of Holyrood - (KS)', 'DS&O Electric Cooperative, Inc.', 'Midwest Energy Inc', 'Rolling Hills Electric Coop', 'Western Coop Electric Assn Inc', 'Ark Valley Elec Coop Assn, Inc'}"
898,Elmore,AL,"{'Alabama Power Co', 'Central Alabama Electric Coop'}"
899,Elmore,ID,{'Idaho Power Co'}
900,Emanuel,GA,"{'Excelsior Electric Member Corp', 'Jefferson Electric Member Corp', 'Planters Electric Member Corp', 'Canoochee Electric Member Corp', 'Washington Elec Member Corp', 'Altamaha Electric Member Corp', 'Georgia Power Co'}"
901,Emery,UT,{'PacifiCorp'}
902,Emmet,IA,"{'Federated Rural Electric Assn', 'City of Estherville - (IA)', 'Iowa Lakes Electric Coop', 'Interstate Power and Light Co'}"
903,Emmet,MI,"{'Presque Isle Elec & Gas Coop', 'Consumers Energy Co', 'City of Harbor Springs - (MI)', 'City of Petoskey - (MI)', 'Great Lakes Energy Coop', 'Wolverine Power Supply Coop'}"
904,Emmons,ND,"{'Montana-Dakota Utilities Co', 'WAPA-- Western Area Power Administration', 'Capital Electric Coop, Inc', 'KEM Electric Coop Inc'}"
905,Emporia City,VA,{'Virginia Electric & Power Co'}
906,Erath,TX,"{'United Electric Coop Service Inc - (TX)', 'Texas-New Mexico Power Co', 'Oncor Electric Delivery Company LLC'}"
907,Erie,NY,"{'Village of Springville - (NY)', 'Village of Arcade - (NY)', 'Village of Akron - (NY)', 'Niagara Mohawk Power Corp.', 'New York State Elec & Gas Corp'}"
908,Erie,OH,"{'Hancock-Wood Electric Coop Inc', 'Village of Milan - (OH)', 'Ohio Edison Co', 'Lorain-Medina R E C, Inc'}"
909,Erie,PA,"{'Pennsylvania Electric Co', 'Borough of Girard - (PA)', 'Northwestern Rural E C A, Inc - (PA)', 'Warren Electric Coop Inc'}"
910,Escambia,AL,"{'Alabama Power Co', 'Covington Electric Coop, Inc', 'Southern Pine Elec Coop, Inc'}"
911,Escambia,FL,"{'Gulf Power Co', 'Escambia River Elec Coop, Inc'}"
912,Esmeralda,NV,"{'Sierra Pacific Power Co', 'Valley Electric Assn, Inc'}"
913,Essex,MA,"{'Town of Groveland - (MA)', 'City of Peabody - (MA)', 'Town of Merrimac - (MA)', 'Town of Middleton', 'Town of Ipswich - (MA)', 'Town of Rowley - (MA)', 'Massachusetts Electric Co', 'Town of Danvers', 'Town of Georgetown - (MA)', 'City of Marblehead - (MA)'}"
914,Essex,NJ,"{'Jersey Central Power & Lt Co', 'Public Service Elec & Gas Co'}"
915,Essex,NY,"{'Lake Placid Village, Inc - (NY)', 'New York State Elec & Gas Corp', 'Niagara Mohawk Power Corp.'}"
916,Essex,VA,"{'Virginia Electric & Power Co', 'Rappahannock Electric Coop'}"
917,Essex,VT,"{'Green Mountain Power Corp', 'Village of Lyndonville - (VT)', 'Vermont Electric Cooperative, Inc'}"
918,Estill,KY,"{'Kentucky Utilities Co', 'Jackson Energy Coop Corp - (KY)', 'East Kentucky Power Coop, Inc', 'Clark Energy Coop Inc - (KY)'}"
919,Etowah,AL,"{'Alabama Power Co', 'Coosa Valley Electric Coop Inc', 'Cherokee Electric Coop', 'Marshall-De Kalb Electric Coop'}"
920,Eureka,NV,"{'Sierra Pacific Power Co', 'Mt Wheeler Power, Inc', 'Wells Rural Electric Co'}"
921,Evangeline,LA,"{'Cleco Power LLC', 'Southwest Louisiana E M C', 'Beauregard Electric Coop, Inc'}"
922,Evans,GA,"{'Georgia Power Co', 'Canoochee Electric Member Corp', 'Excelsior Electric Member Corp'}"
923,Fairbanks North Star,AK,"{'G & K, Inc', 'Golden Valley Elec Assn Inc'}"
924,Fairfax,VA,"{'Northern Virginia Elec Coop', 'Virginia Electric & Power Co'}"
925,Fairfax City,VA,{'Virginia Electric & Power Co'}
926,Fairfield,CT,"{'City of South Norwalk - (CT)', 'United Illuminating Co', 'Connecticut Light & Power Co', 'Norwalk Third Taxing District'}"
927,Fairfield,OH,"{'Ohio Power Co', 'South Central Power Company'}"
928,Fairfield,SC,"{'South Carolina Electric&Gas Company', 'Fairfield Electric Coop, Inc', 'Newberry Electric Coop, Inc', 'Town of Winnsboro - (SC)', 'Duke Energy Carolinas, LLC'}"
929,Fajardo,PR,{'Puerto Rico Electric Pwr Authority'}
930,Fall River,SD,"{'Black Hills Electric Coop, Inc', 'WAPA-- Western Area Power Administration', 'Black Hills Power, Inc. d/b/a', 'Niobrara Electric Assn, Inc'}"
931,Fallon,MT,"{'Southeast Electric Coop, Inc', 'WAPA-- Western Area Power Administration', 'Montana-Dakota Utilities Co', 'Goldenwest Electric Coop, Inc', 'Tongue River Electric Coop Inc'}"
932,Falls,TX,"{'Navasota Valley Elec Coop, Inc', 'Heart of Texas Electric Coop', 'Entergy Texas Inc.', 'Oncor Electric Delivery Company LLC'}"
933,Falls Church City,VA,{'Virginia Electric & Power Co'}
934,Fannin,GA,"{'Amicalola Electric Member Corp', 'Tri-State Electric Member Corp', 'Blue Ridge Mountain EMC - (GA)'}"
935,Fannin,TX,"{'Texas-New Mexico Power Co', 'Grayson-Collin Elec Coop, Inc', 'Lamar County Elec Coop Assn', 'Farmers Electric Coop, Inc - (TX)', 'Sharyland Utilities LP', 'Oncor Electric Delivery Company LLC', 'Fannin County Electric Coop'}"
936,Faribault,MN,"{'Federated Rural Electric Assn', 'City of Wells - (MN)', 'Blue Earth Light & Water', 'Northern States Power Co - Minnesota', 'BENCO Electric Cooperative', 'Steele-Waseca Cooperative Electric', 'Heartland Power Coop', 'Freeborn-Mower Coop Services'}"
937,Faulk,SD,"{'FEM Electric Assn, Inc', 'Montana-Dakota Utilities Co', 'Northern Electric Coop, Inc', 'NorthWestern Energy - (SD)', 'Dakota Energy Coop Inc'}"
938,Faulkner,AR,"{'First Electric Coop Corp', 'Conway Corporation', 'Petit Jean Electric Coop Corp', 'Entergy Arkansas Inc'}"
939,Fauquier,VA,"{'Northern Virginia Elec Coop', 'Virginia Electric & Power Co', 'Rappahannock Electric Coop'}"
940,Fayette,AL,"{'Alabama Power Co', 'Tombigbee Electric Coop, Inc'}"
941,Fayette,GA,"{'Coweta-Fayette El Member Corp', 'GreyStone Power Corporation', 'Central Georgia El Member Corp', 'Georgia Power Co'}"
942,Fayette,IA,"{'Interstate Power and Light Co', 'Allamakee-Clayton El Coop, Inc', 'East-Central Iowa Rural Elec Coop', 'City of Fairbank - (IA)', 'Hawkeye Tri-County El Coop Inc', 'Butler County Rural Elec Coop - (IA)'}"
943,Fayette,IL,"{'M J M Electric Cooperative Inc', 'Clay Electric Coop Inc', 'Clinton County Elec Coop, Inc', 'Ameren Illinois Company', 'Shelby Electric Coop, Inc', 'Southwestern Electric Coop Inc - (IL)'}"
944,Fayette,IN,"{'Whitewater Valley Rural EMC', 'Henry County Rural E M C', 'RushShelby Energy', 'Duke Energy Indiana, LLC'}"
945,Fayette,KY,"{'Blue Grass Energy Coop Corp', 'Kentucky Utilities Co', 'East Kentucky Power Coop, Inc', 'Clark Energy Coop Inc - (KY)'}"
946,Fayette,OH,"{'Ohio Edison Co', 'Ohio Power Co', 'South Central Power Company', 'Dayton Power & Light Co'}"
947,Fayette,PA,"{'West Penn Power Company', 'Somerset Rural Elec Coop, Inc'}"
948,Fayette,TN,"{'Southwest Tennessee E M C', 'Chickasaw Electric Coop, Inc', 'Bolivar Energy Authority'}"
949,Fayette,TX,"{'City of Flatonia - (TX)', 'Bluebonnet Electric Coop, Inc', 'Guadalupe Valley Elec Coop Inc', 'City of Schulenburg - (TX)', 'Fayette Electric Coop, Inc', 'City of La Grange - (TX)'}"
950,Fayette,WV,{'Appalachian Power Co'}
951,Fentress,TN,{'Volunteer Electric Coop'}
952,Fergus,MT,"{'NorthWestern Energy LLC - (MT)', 'Fergus Electric Coop, Inc', 'Hill County Electric Coop, Inc'}"
953,Ferry,WA,"{'Avista Corp', 'PUD No 1 of Ferry County', 'Nespelem Valley Elec Coop, Inc'}"
954,Fillmore,MN,"{'City of Whalan - (MN)', 'City of Mabel - (MN)', 'City of Harmony - (MN)', 'Preston Public Utilities Comm', ""People's Cooperative Services"", 'Tri-County Electric Coop', 'Lanesboro Public Utility Comm', 'City of Rushford - (MN)', 'Freeborn-Mower Coop Services', 'City of Peterson - (MN)', 'Spring Valley Pub Utils Comm'}"
955,Fillmore,NE,"{'South Central Public Pwr Dist', 'Village of Fairmont - (NE)', 'Village of Shickley - (NE)', 'Nebraska Public Power District', 'Perennial Public Power Dist'}"
956,Finney,KS,"{'City of Garden City', 'Pioneer Electric Coop, Inc - (KS)', 'Lane-Scott Electric Coop, Inc', 'Wheatland Electric Coop, Inc', 'Victory Electric Coop Assn Inc'}"
957,Fisher,TX,"{'Big Country Electric Coop, Inc', 'AEP Texas North Company', 'Sharyland Utilities LP', 'Oncor Electric Delivery Company LLC', 'Taylor Electric Coop Inc - (TX)'}"
958,Flagler,FL,"{'Duke Energy Florida, LLC', 'Clay Electric Cooperative, Inc', 'Florida Power & Light Co'}"
959,Flathead,MT,"{'Glacier Electric Coop, Inc', 'Flathead Electric Coop Inc', 'USBIA-Mission Valley Power', 'Lincoln Electric Coop, Inc'}"
960,Fleming,KY,"{'Fleming-Mason Energy Coop Inc', 'Kentucky Utilities Co', 'East Kentucky Power Coop, Inc'}"
961,Florence,SC,"{'Santee Electric Coop, Inc', 'Pee Dee Electric Coop, Inc', 'Duke Energy Progress - (NC)'}"
962,Florence,WI,"{'WPPI Energy', 'Wisconsin Public Service Corp', 'Wisconsin Electric Power Co', 'Florence Utility Comm'}"
963,Florida,PR,{'Puerto Rico Electric Pwr Authority'}
964,Floyd,GA,"{'Carroll Electric Member Corp - (GA)', 'Georgia Power Co', 'North Georgia Elec Member Corp'}"
965,Floyd,IA,"{'City of Rockford- (IA)', 'Interstate Power and Light Co', 'Franklin Rural Electric Coop - (IA)', 'Heartland Power Coop', 'MidAmerican Energy Co', 'Butler County Rural Elec Coop - (IA)'}"
966,Floyd,IN,"{'Harrison County Rural E M C', 'Duke Energy Indiana, LLC', 'Clark County Rural E M C - (IN)'}"
967,Floyd,KY,"{'Big Sandy Rural Elec Coop Corp', 'Kentucky Power Co', 'East Kentucky Power Coop, Inc'}"
968,Floyd,TX,"{'Southwestern Public Service Co', 'South Plains Electric Coop Inc', 'City of Floydada - (TX)', 'Lighthouse Electric Coop, Inc'}"
969,Floyd,VA,{'Appalachian Power Co'}
970,Fluvanna,VA,"{'Appalachian Power Co', 'Central Virginia Electric Coop', 'Virginia Electric & Power Co'}"
971,Foard,TX,"{'Southwestern Public Service Co', 'Tri-County Electric Coop, Inc', 'AEP Texas North Company', 'South Plains Electric Coop Inc', 'Southwest Rural Elec Assn Inc'}"
972,Fond Du Lac,WI,"{'Wisconsin Public Service Corp', 'Waupun Utilities', 'Wisconsin Power & Light Co', 'WPPI Energy', 'City of Plymouth - (WI)', 'Wisconsin Electric Power Co'}"
973,Ford,IL,"{'Eastern Illinois Elec Coop', 'Corn Belt Energy Corporation', 'Ameren Illinois Company', 'Commonwealth Edison Co'}"
974,Ford,KS,"{'CMS Electric Coop Inc', 'Victory Electric Coop Assn Inc'}"
975,Forest,PA,"{'Pennsylvania Electric Co', 'United Electric Coop, Inc - (PA)', 'Central Electric Coop, Inc - (PA)', 'Warren Electric Coop Inc'}"
976,Forest,WI,"{'Wisconsin Public Service Corp', 'Wisconsin Electric Power Co'}"
977,Forrest,MS,"{'Dixie Electric Power Assn', 'Mississippi Power Co', 'Pearl River Valley El Pwr Assn', 'Southern Pine Elec Power Assn'}"
978,Forsyth,GA,"{'Amicalola Electric Member Corp', 'Sawnee Electric Membership Corporation', 'Georgia Power Co', 'City of Norcross- (GA)'}"
979,Forsyth,NC,"{'EnergyUnited Elec Member Corp', 'Town of High Point', 'Duke Energy Carolinas, LLC', 'Surry-Yadkin Elec Member Corp'}"
980,Fort Bend,TX,{'CenterPoint Energy'}
981,Foster,ND,"{'Otter Tail Power Co', 'WAPA-- Western Area Power Administration', 'Northern Plains Electric Coop'}"
982,Fountain,IN,"{'Town of Veedersburg - (IN)', 'Duke Energy Indiana, LLC', 'Tipmont Rural Elec Member Corp', 'City of Covington - (IN)', 'Parke County Rural E M C'}"
983,Franklin,AL,"{'Alabama Power Co', 'City of Russellville - (AL)', 'Franklin Electric Coop - (AL)'}"
984,Franklin,AR,"{'Arkansas Valley Elec Coop Corp', 'Ozarks Electric Coop Corp - (AR)', 'Oklahoma Gas & Electric Co'}"
985,Franklin,FL,"{'Duke Energy Florida, LLC'}"
986,Franklin,GA,"{'Hart Electric Member Corp', 'Georgia Power Co', 'Jackson Electric Member Corp - (GA)'}"
987,Franklin,IA,"{'Midland Power Coop', 'Interstate Power and Light Co', 'Franklin Rural Electric Coop - (IA)', 'MidAmerican Energy Co', 'Prairie Energy Coop', 'Butler County Rural Elec Coop - (IA)'}"
988,Franklin,ID,{'PacifiCorp'}
989,Franklin,IL,"{'Egyptian Electric Coop Assn', 'Tri-County Electric Coop, Inc', 'Wayne-White Counties Elec Coop', 'Ameren Illinois Company', 'Southeastern IL Elec Coop, Inc'}"
990,Franklin,IN,"{'Southeastern Indiana R E M C', 'Whitewater Valley Rural EMC', 'Duke Energy Indiana, LLC', 'Butler Rural Electric Coop Inc - (OH)', 'Decatur County Rural E M C', 'RushShelby Energy'}"
991,Franklin,KS,"{'Lyon-Coffey Electric Coop, Inc', 'Westar Energy Inc', 'City of Ottawa - (KS)', 'Kansas City Power & Light Co', 'City of Pomona - (KS)'}"
992,Franklin,KY,"{'Shelby Energy Co-op, Inc', 'Kentucky Utilities Co', 'East Kentucky Power Coop, Inc', 'City of Frankfort - (KY)', 'Blue Grass Energy Coop Corp'}"
993,Franklin,LA,"{'Northeast Louisiana Power Coop Inc.', 'Concordia Electric Coop, Inc', 'Entergy Louisiana LLC'}"
994,Franklin,MA,"{'Western Massachusetts Electric Company', 'Massachusetts Electric Co'}"
995,Franklin,ME,{'Central Maine Power Co'}
996,Franklin,MO,"{'Three Rivers Electric Coop', 'Union Electric Co - (MO)', 'City of Sullivan - (MO)', 'Crawford Electric Coop, Inc'}"
997,Franklin,MS,"{'Southwest Mississippi E P A', 'Magnolia Electric Power Assn', 'Entergy Mississippi Inc'}"
998,Franklin,NC,"{'Wake Electric Membership Corp', 'Town of Louisburg - (NC)', 'Duke Energy Progress - (NC)'}"
999,Franklin,NE,"{'Southern Public Power District', 'City of Franklin - (NE)', 'Village of Hildreth - (NE)', 'Village of Campbell - (NE)'}"
1000,Franklin,NY,"{'Village of Tupper Lake - (NY)', 'New York State Elec & Gas Corp', 'Niagara Mohawk Power Corp.'}"
1001,Franklin,OH,"{'Ohio Edison Co', 'Licking Rural Electric Inc', 'Consolidated Electric Coop Inc', 'Ohio Power Co', 'City of Westerville - (OH)', 'South Central Power Company', 'City of Columbus - (OH)', 'Village of Obetz - (OH)'}"
1002,Franklin,PA,"{'West Penn Power Company', 'Adams Electric Cooperative Inc', 'Pennsylvania Electric Co', 'Valley Rural Electric Coop Inc', 'Mont Alto Borough', 'Borough of Chambersburg'}"
1003,Franklin,TN,"{'Duck River Elec Member Corp', 'Tullahoma Board-Public Utils', 'City of Fayetteville', 'City of Winchester - (TN)'}"
1004,Franklin,TX,"{'Texas-New Mexico Power Co', 'Southwestern Electric Power Co', 'Bowie-Cass Electric Coop, Inc', 'Oncor Electric Delivery Company LLC', 'Farmers Electric Coop, Inc - (TX)', 'Wood County Electric Coop, Inc'}"
1005,Franklin,VA,"{'Appalachian Power Co', 'Virginia Electric & Power Co'}"
1006,Franklin,VT,"{'Green Mountain Power Corp', 'Vermont Electric Cooperative, Inc', 'Village of Enosburg Falls - (VT)', 'Village of Swanton - (VT)'}"
1007,Franklin,WA,"{'Big Bend Electric Coop, Inc', 'Inland Power & Light Company', 'PUD No 1 of Franklin County'}"
1008,Franklin City,VA,{'City of Franklin - (VA)'}
1009,Frederick,MD,"{'Thurmont Municipal Light Co', 'The Potomac Edison Company'}"
1010,Frederick,VA,"{'Shenandoah Valley Elec Coop', 'Rappahannock Electric Coop'}"
1011,Fredericksburg City,VA,{'Virginia Electric & Power Co'}
1012,Freeborn,MN,"{'Freeborn-Mower Coop Services', 'Steele-Waseca Cooperative Electric', 'Heartland Power Coop', 'Northern States Power Co - Minnesota'}"
1013,Freestone,TX,"{'Navasota Valley Elec Coop, Inc', 'Oncor Electric Delivery Company LLC', 'Houston County Elec Coop Inc', 'Navarro County Elec Coop, Inc'}"
1014,Fremont,CO,"{'Sangre De Cristo Elec Assn Inc', 'Intermountain Rural Elec Assn', 'Public Service Co of Colorado', 'WAPA-- Western Area Power Administration', 'San Isabel Electric Assn, Inc', 'Black Hills/Colorado Elec.Util'}"
1015,Fremont,IA,"{'Atchison-Holt Electric Coop', 'Southwest Iowa Rural Elec Coop', 'MidAmerican Energy Co'}"
1016,Fremont,ID,"{'Fall River Rural Elec Coop Inc', 'PacifiCorp'}"
1017,Fremont,WY,"{'High Plains Power Inc', 'WAPA-- Western Area Power Administration', 'Midvale Irrigation District', 'PacifiCorp'}"
1018,Fresno,CA,"{'Kings River Conservation Dist', 'WAPA-- Western Area Power Administration', 'Pacific Gas & Electric Co', 'Southern California Edison Co'}"
1019,Frio,TX,"{'Medina Electric Coop, Inc', 'AEP Texas Central Company', 'Karnes Electric Coop Inc'}"
1020,Frontier,NE,"{'Dawson Power District', 'City of Curtis - (NE)', 'Twin Valleys Public Power Dist', 'Southwest Public Power Dist', 'McCook Public Power District'}"
1021,Fulton,AR,"{'North Arkansas Elec Coop, Inc', 'Entergy Arkansas Inc'}"
1022,Fulton,GA,"{'City of College Park - (GA)', 'Coweta-Fayette El Member Corp', 'City of Palmetto - (GA)', 'GreyStone Power Corporation', 'Cobb Electric Membership Corp', 'City of Fairburn - (GA)', 'City of East Point - (GA)', 'Sawnee Electric Membership Corporation', 'Georgia Power Co'}"
1023,Fulton,IL,"{'Prairie Power, Inc', 'Spoon River Electric Coop, Inc', 'Ameren Illinois Company', 'McDonough Power Coop'}"
1024,Fulton,IN,"{'Duke Energy Indiana, LLC', 'Kosciusko County Rural E M C', 'Northern Indiana Pub Serv Co', 'Fulton County Rural E M C', 'Marshall County Rural E M C'}"
1025,Fulton,KY,"{'Kentucky Utilities Co', 'City of Fulton - (KY)', 'Hickman-Fulton Counties RECC', 'City of Hickman'}"
1026,Fulton,NY,{'Niagara Mohawk Power Corp.'}
1027,Fulton,OH,"{'City of Napoleon - (OH)', 'Tricounty Rural Elec Coop, Inc', 'Midwest Energy Cooperative', 'The Toledo Edison Co'}"
1028,Fulton,PA,"{'West Penn Power Company', 'Bedford Rural Elec Coop, Inc', 'Valley Rural Electric Coop Inc', 'New Enterprise R E C, Inc'}"
1029,Furnas,NE,"{'City of Beaver City - (NE)', 'City of Arapahoe - (NE)', 'Twin Valleys Public Power Dist', 'Village of Holbrook - (NE)', 'Village of Oxford - (NE)', 'City of Cambridge - (NE)'}"
1030,Gadsden,FL,"{'City of Quincy - (FL)', 'Talquin Electric Coop, Inc', 'City of Chattahoochee - (FL)', 'Havana Power & Light Company'}"
1031,Gage,NE,"{'Village of De Witt - (NE)', 'Norris Public Power District', 'City of Beatrice - (NE)', 'Nebraska Public Power District', 'City of Wymore - (NE)', 'City of Fairbury'}"
1032,Gaines,TX,"{'Lyntegar Electric Coop, Inc', 'Lea County Electric Coop, Inc', 'Southwestern Public Service Co', 'Oncor Electric Delivery Company LLC'}"
1033,Galax City,VA,{'Appalachian Power Co'}
1034,Gallatin,IL,"{'Southeastern IL Elec Coop, Inc', 'Wayne-White Counties Elec Coop', 'Ameren Illinois Company'}"
1035,Gallatin,KY,"{'Kentucky Utilities Co', 'Owen Electric Coop Inc', 'East Kentucky Power Coop, Inc'}"
1036,Gallatin,MT,"{'Park Electric Coop Inc', 'NorthWestern Energy LLC - (MT)', 'Fall River Rural Elec Coop Inc', 'Vigilante Electric Coop, Inc'}"
1037,Gallia,OH,"{'Ohio Power Co', 'Buckeye Rural Elec Coop, Inc'}"
1038,Galveston,TX,"{'Entergy Texas Inc.', 'Texas-New Mexico Power Co', 'CenterPoint Energy'}"
1039,Garden,NE,"{'Panhandle Rural El Member Assn', 'Nebraska Public Power District', 'Wheat Belt Public Power Dist'}"
